name,rate,dish_liked,reviews_list,cuisines_감자탕,"cuisines_곰탕,설렁탕","cuisines_곱창,막창,양",cuisines_공방,"cuisines_과일,주스전문점",cuisines_국밥,cuisines_국수,cuisines_김밥,cuisines_낙지요리,cuisines_냉면,"cuisines_다이어트,샐러드",cuisines_닭갈비,cuisines_닭발,cuisines_닭요리,cuisines_덮밥,"cuisines_도시락,컵밥",cuisines_돈가스,cuisines_돼지고기구이,cuisines_두부요리,"cuisines_딤섬,중식만두",cuisines_떡볶이,cuisines_라면,cuisines_마라탕,cuisines_만두,"cuisines_매운탕,해물탕","cuisines_맥주,호프","cuisines_멕시코,남미음식",cuisines_밀키트,cuisines_바(BAR),cuisines_바오밥나무과자점,"cuisines_백반,가정식","cuisines_백숙,삼계탕",cuisines_베이글,cuisines_베트남음식,cuisines_분식,cuisines_브런치,cuisines_비빔밥,cuisines_샌드위치,cuisines_생선구이,cuisines_생선회,cuisines_샤브샤브,cuisines_소고기구이,"cuisines_순대,순댓국",cuisines_술집,"cuisines_스테이크,립","cuisines_스파게티,파스타전문",cuisines_스페인음식,cuisines_쌈밥,"cuisines_아귀찜,해물찜",cuisines_아시아음식,cuisines_아이스크림,cuisines_애플김밥,cuisines_양꼬치,cuisines_양식,"cuisines_오뎅,꼬치",cuisines_오리요리,cuisines_와인,cuisines_와플,cuisines_요리주점,"cuisines_우동,소바","cuisines_육류,고기요리",cuisines_이자카야,cuisines_이탈리아음식,cuisines_인도음식,cuisines_일본식라면,cuisines_일식당,"cuisines_장어,먹장어요리","cuisines_전,빈대떡","cuisines_전통,민속주점",cuisines_정육식당,cuisines_조개요리,"cuisines_족발,보쌈",cuisines_종합분식,cuisines_주꾸미요리,cuisines_죽,cuisines_중식당,"cuisines_찌개,전골",cuisines_찜닭,cuisines_차,"cuisines_초밥,롤","cuisines_치킨,닭강정",cuisines_카레,"cuisines_칼국수,만두",cuisines_케이크전문,cuisines_태국음식,cuisines_테이크아웃커피,cuisines_토스트,cuisines_패밀리레스토랑,cuisines_포장마차,cuisines_퓨전음식,cuisines_프랑스음식,cuisines_피자,cuisines_한식,cuisines_한정식,cuisines_핫도그,cuisines_해장국,cuisines_햄버거,cuisines_호두과자,city_Banashankari,city_Bannerghatta Road,cost,Mean Rating
My Tea House,3.6,"짬뽕, 양장피","음식이 맛있어요: 82, 친절해요: 35, 특별한 메뉴가 있어요: 31, 재료가 신선해요: 16, 단체모임 하기 좋아요: 13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07944392927753818,-0.49725237139343437
Srinathji'S Cafe,3.8,"림스 양념치킨, 김치쫄면, 림스 간장마늘치킨, 반반치킨, 림스오리지널, 오리지널/간장 반반","음식이 맛있어요: 293, 친절해요: 130, 특별한 메뉴가 있어요: 88, 가성비가 좋아요: 87, 단체모임 하기 좋아요: 69",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0796030790576182,0.010803417305590928
Foodiction,2.8,"티 페어링 (1인), 코스 (1인)","음식이 맛있어요: 38, 특별한 날 가기 좋아요: 28, 친절해요: 24, 인테리어가 멋져요: 23, 특별한 메뉴가 있어요: 22",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07912314300206441,-2.5099349189318785
Ovenstory Pizza,3.9,"[주문폭주]마라탕 (麻辣烫)(대), [new]셀프마라탕(숙주), 양고기 마라탕(1인분 (1人)), [주문폭주]마라탕 (麻辣烫)(소), 양고기 마라샹궈(1인분 (1人))","음식이 맛있어요: 529, 재료가 신선해요: 349, 매장이 청결해요: 306, 친절해요: 216, 혼밥하기 좋아요: 204",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0796299000585022,0.40161556245868646
Faasos,4.2,"옌수찌, 마라크림파스타(+지파이,요우티아오), 그린빈우삼겹볶음, 하롱빼갈하이볼, 하씨중화볶음밥, 오이푸주무침, 하씨중화술국","음식이 맛있어요: 72, 특별한 메뉴가 있어요: 61, 친절해요: 54, 매장이 청결해요: 42, 인테리어가 멋져요: 34",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07963482124721136,0.3625343479433768
Szechuan Dragon,4.2,"행운숙성삼겹살, 행운갈비살, 참이슬, 처음처럼, 진로, 행운돼지갈비, 카스 또는 한맥","음식이 맛있어요: 63, 가성비가 좋아요: 37, 친절해요: 32, 매장이 넓어요: 13, 재료가 신선해요: 12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07967125058171944,0.6751840640658539
Chaatimes,3.8,"안심카츠, 등심카츠, 카레","음식이 맛있어요: 150, 혼밥하기 좋아요: 71, 인테리어가 멋져요: 44, 가성비가 좋아요: 43, 친절해요: 40",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0796776805170307,-0.3409275133321958
Mcdonald'S,3.9,"무쇠 그릴 소세지, 감바스, 롱아일랜드아이스티","음식이 맛있어요: 22, 술이 다양해요: 20, 친절해요: 18, 대화하기 좋아요: 15, 가성비가 좋아요: 13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07961849669256345,-0.5558741931663984
Domino'S Pizza,3.9,"꼬막비빔밥, 설렁탕, 생선전, 떡만두국(겨울메뉴), 검정깨콩국수(계절메뉴), 감자전","음식이 맛있어요: 115, 친절해요: 49, 가성비가 좋아요: 29, 재료가 신선해요: 26, 양이 많아요: 24",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07963938510119895,-0.49725237139343437
Onesta,4.6,"상콤달콤 빙며들다, 나 오늘 집가기 싫어, 이번생에 내집은 없다, 돌+아이 상하씨, 너 나 아직 사랑하긴하니, 송승헌 닮은 찬빈이, 절대미각 조안나씨","음식이 맛있어요: 87, 친절해요: 66, 인테리어가 멋져요: 52, 특별한 메뉴가 있어요: 48, 양이 많아요: 28",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07962514865602772,1.5545113906603203
Hotboxit,3.8,앞발,"음식이 맛있어요: 259, 친절해요: 107, 매장이 넓어요: 89, 단체모임 하기 좋아요: 75, 양이 많아요: 64",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07943149570096944,0.010803417305590928
Kitchen Garden,3.6,해물떡볶이,"음식이 맛있어요: 569, 가성비가 좋아요: 368, 혼밥하기 좋아요: 242, 친절해요: 201, 양이 많아요: 167",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07968767711259198,-0.49725237139343437
Recipe,4.0,"빅불, 데리버거, 한우불고기버거, 더블 한우불고기","음식이 맛있어요: 552, 매장이 넓어요: 428, 혼밥하기 좋아요: 334, 가성비가 좋아요: 309, 친절해요: 251",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.5967299027836683,0.5188592060046153
Beijing Bites,3.7,"굴라쉬, 육전, 라자냐, 동해안 홍게라면, 스텔라생맥주, 기네스생맥주, 생굴과 칠리소스","음식이 맛있어요: 48, 친절해요: 46, 특별한 메뉴가 있어요: 28, 가성비가 좋아요: 22, 인테리어가 멋져요: 17",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07965231602083045,-0.39954933510515983
Tasty Bytes,3.1,"얼큰닭볶음탕, 계란말이","음식이 맛있어요: 44, 가성비가 좋아요: 42, 친절해요: 27, 단체모임 하기 좋아요: 13, 기본 안주가 좋아요: 6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0796314986612039,-1.7478512358833411
Corner House Ice Cream,4.3,"바삭 누룽지 치킨 레귤러(순살), 맵싸한 반반 치킨(후/양)(뼈/순살), 엄청큰반반치킨 레귤러(후/양)(순살), 엄청 큰 반반치킨(후/양)(뼈/순살)","음식이 맛있어요: 146, 가성비가 좋아요: 48, 양이 많아요: 45, 친절해요: 43, 단체모임 하기 좋아요: 29",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07959810562699068,1.6912956414639044
Biryanis And More,4.0,"생선전, 빈대떡, 칼국수, 간전, 고추전","음식이 맛있어요: 27, 친절해요: 14, 재료가 신선해요: 8, 가성비가 좋아요: 7, 특별한 메뉴가 있어요: 6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0796050684298692,0.6361028495505443
Freshmenu,3.9,튀김족발 작은거,"음식이 맛있어요: 54, 친절해요: 20, 특별한 메뉴가 있어요: 20, 고기 질이 좋아요: 15, 양이 많아요: 13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07951853073695068,-0.4777117641357791
Peppy Peppers,4.2,"낙지볶음정식, 갈비더덕구이 정식, 단품: 더덕낙지볶음, 맥적(貊炙) 더덕무침 정식, 단품: 맥적더덕무침, 사전 예약: 새우마늘소스냉채, 단품: 더덕구이","음식이 맛있어요: 26, 재료가 신선해요: 15, 친절해요: 8, 인테리어가 멋져요: 6, 차분한 분위기에요: 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07948430183204377,1.0269149947036398
Goa 0 Km,3.6,"새우볶음밥, 순두부, 고등어, 어묵탕, 생선구이모듬, 가자미, 갈치","음식이 맛있어요: 150, 친절해요: 62, 재료가 신선해요: 44, 혼밥하기 좋아요: 35, 가성비가 좋아요: 35",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0796519356996648,-0.49725237139343437
Kabab Magic,4.1,"훈연바베큐삼겹살(150g), 훈연바베큐목살(150g), 훈연바베큐 삼겹살정식 (점심저녁)","음식이 맛있어요: 253, 친절해요: 159, 재료가 신선해요: 120, 고기 질이 좋아요: 107, 가성비가 좋아요: 97",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07963789307201069,-0.4777117641357791
Gustoes Beer House,4.1,"두꺼어 사시미, 아부리 초밥, 연어구이 크림 파스타, 눈꽃 생연어 크림치즈 초밥, 생연어 초밥, 생연어 정식, 생연어 덮밥","음식이 맛있어요: 63, 재료가 신선해요: 35, 친절해요: 31, 매장이 청결해요: 23, 혼밥하기 좋아요: 21",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07958641806501607,0.7728871003541284
The Biryani Cafe,4.1,"우삼겹대창마라전골, 깐풍기, 매운우삼겹건두부볶음, 새우완탕, 연두부짬뽕탕, 얼그레이하이볼, 크림새우 小","음식이 맛있어요: 149, 가성비가 좋아요: 72, 친절해요: 62, 특별한 메뉴가 있어요: 45, 양이 많아요: 22",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0796342807908181,0.7728871003541284
